fq_label,announce_date,timing,t0,tm1_date,tm1_abs,tm1_bench,tm1_rel,t0_date,t0_abs,t0_bench,t0_rel,tp1_date,tp1_abs,tp1_bench,tp1_rel,timing_flag
3Q22,2022-11-08,AMC,2022-11-09,2022-11-08,-150.05923390812194,28.543647941636774,-178.6028818497587,2022-11-09,-922.0900708272073,-495.9253954654412,-426.16467536176606,2022-11-10,375.3864272044738,207.51416228875462,167.87226491571917,False
4Q22,2023-02-27,AMC,2023-02-28,2023-02-27,-3.390979993217469,49.41848584866837,-52.80946584188584,2023-02-28,-67.84260515603768,-166.70235794324984,98.85975278721214,2023-03-01,196.37978142076574,235.65524708560082,-39.275465664835096,False
1Q23,2023-05-09,AMC,2023-05-10,2023-05-09,0.0,1.7809987019004048,-1.7809987019004048,2023-05-10,-357.8697421981003,-136.7693197216562,-221.10042247644412,2023-05-11,189.9736147757247,-131.26103489674225,321.23464967246696,False
2Q23,2023-08-02,AMC,2023-08-03,2023-08-02,-186.7816091954022,-127.8173322870999,-58.96427690830231,2023-08-03,120.3839271189211,71.07750264205158,49.30642447686951,2023-08-04,210.57707764025048,-47.718496050578096,258.2955736908286,False
3Q23,2023-11-07,AMC,2023-11-08,2023-11-07,-251.0121457489878,-197.61797462818586,-53.394171120801914,2023-11-08,157.8073089700993,-125.12494786072126,282.93225683082056,2023-11-09,-93.21340964840607,-14.636153419456122,-78.57725622894995,False
4Q23,2024-02-14,AMC,2024-02-15,2024-02-14,-53.81010241277573,53.0430976596552,-106.85320007243094,2024-02-15,490.401396160558,279.33287187372,211.068524286838,2024-02-16,68.2082848111798,-7.542401344902805,75.75068615608261,False
1Q24,2024-05-07,AMC,2024-05-08,2024-05-07,7.689941556443536,-13.90569194623592,21.595633502679455,2024-05-08,-213.61610573228717,-20.83248287703321,-192.78362285525395,2024-05-09,87.93969849246075,96.76782776527348,-8.828129272812728,False
2Q24,2024-08-07,AMC,2024-08-08,2024-08-07,-3.5631569570648836,68.15606858864464,-71.71922554570953,2024-08-08,431.29566922117226,215.9520655290672,215.34360369210503,2024-08-09,-20.50230650948337,48.476364518864166,-68.97867102834753,False
3Q24,2024-11-12,AMC,2024-11-13,2024-11-12,-102.34205864987244,-33.463244141794355,-68.8788145080781,2024-11-13,165.0427520381781,128.34802530161005,36.69472673656804,2024-11-14,-88.02816901408383,57.98190636455614,-146.01007537863998,False
4Q24,2025-02-18,AMC,2025-02-19,2025-02-18,162.29712858926382,92.66997094104012,69.6271576482237,2025-02-19,440.2129402129407,159.60730239919263,280.60563781374805,2025-02-20,215.7285742302406,139.26422756374146,76.46434666649915,False
1Q25,2025-05-07,AMC,2025-05-08,2025-05-07,-68.73727087576498,-47.599413084078,-21.137857791686976,2025-05-08,622.9172007177652,205.8956318738563,417.021568843909,2025-05-09,173.7451737451745,90.18142616109625,83.56374758407826,False
2Q25,2025-08-06,AMC,2025-08-07,2025-08-06,-125.34818941504211,-57.272534921881444,-68.07565449316067,2025-08-07,246.82651622002894,-72.01909718374667,318.8456134037756,2025-08-08,167.46960311998072,86.73982004972159,80.72978307025913,False
3Q25,2025-11-10,AMC,2025-11-11,2025-11-10,118.61534737351631,94.48268177083108,24.132665602685233,2025-11-11,11.961722488038617,188.9809577934276,-177.01923530538897,2025-11-12,19.115890083631903,-138.52658059987098,157.6424706835029,False
4Q25,2026-02-18,AMC,2026-02-19,2026-02-18,254.68001741401957,236.58028497410433,18.099732439915243,2026-02-19,938.2296752281904,67.44256383266122,870.7871113955292,2026-02-20,60.15913060353206,-75.07095667822905,135.23008728176112,False
1Q26,2026-05-05,AMC,2026-05-06,2026-05-05,-154.30562468889963,-87.67421293777122,-66.63141175112841,2026-05-06,-711.1560498820369,-424.00848789874954,-287.1475619832873,2026-05-07,-214.07837445573284,-228.62652429010376,14.548149834370909,False
2Q26,2026-08-05,AMC,2026-08-06,2026-08-05,-232.34706843347274,-310.231452454615,77.8843840211423,2026-08-06,414.4211113175977,169.02136840428648,245.39974291331126,2026-08-07,-23.197715917202544,-75.11821111648919,51.92049519928665,False
