fq_label,announce_date,timing,t0,tm1_date,tm1_abs,tm1_bench,tm1_rel,t0_date,t0_abs,t0_bench,t0_rel,tp1_date,tp1_abs,tp1_bench,tp1_rel,timing_flag
1Q21,2021-04-30,BMO,2021-04-30,2021-04-29,159.66546283976425,60.814109823828396,98.85135301593583,2021-04-30,-358.27876520112324,-299.52601527462355,-58.75274992649969,2021-05-03,238.67274667701554,296.16559150854636,-57.49284483153084,False
2Q21,2021-07-30,BMO,2021-07-30,2021-07-29,137.3789286420224,38.34387136664752,99.03505727537487,2021-07-30,-74.09573949497816,-216.34173477940521,142.24599528442704,2021-08-02,-17.679992142226595,-91.5584828056688,73.87849066344221,False
3Q21,2021-10-29,BMO,2021-10-29,2021-10-28,93.6914428482205,99.92935440898876,-6.237911560768254,2021-10-29,121.1103253182455,-92.49772154412783,213.60804686237336,2021-11-01,3.4937549130931167,219.12154693170206,-215.62779201860894,False
4Q21,2022-01-28,BMO,2022-01-28,2022-01-27,201.97452709322494,156.89610754553397,45.07841954769099,2022-01-28,-351.62886902563304,11.417442379437759,-363.0463114050708,2022-01-31,55.12594747722144,2.615268215314659,52.51067926190678,False
1Q22,2022-04-29,BMO,2022-04-29,2022-04-28,355.22273425499185,341.4253426529741,13.797391602017733,2022-04-29,-316.459608134001,-221.5811014941236,-94.87850663987739,2022-05-02,196.5915618816627,164.5397424434989,32.051819438163804,False
2Q22,2022-07-29,BMO,2022-07-29,2022-07-28,75.7068203135458,26.252362309574284,49.454458003971524,2022-07-29,890.3517521111781,406.25279521746285,484.09895689371524,2022-08-01,-199.6580779093915,-212.4618730236827,12.803795114291194,False
3Q22,2022-10-28,BMO,2022-10-28,2022-10-27,45.73945451465278,-34.25349133593802,79.9929458505908,2022-10-28,116.91961776278737,62.12121003373294,54.798407729054425,2022-10-31,51.116790754528466,91.27436571072955,-40.15757495620109,False
4Q22,2023-01-27,BMO,2023-01-27,2023-01-26,486.3748045566218,321.1449593793212,165.22984517730066,2023-01-27,-444.11310506416777,-74.00650646025065,-370.1065986039172,2023-01-30,-292.5606018389526,-270.2143415076128,-22.34626033133978,False
1Q23,2023-04-28,BMO,2023-04-28,2023-04-27,58.440775997108396,69.27334587953293,-10.832569882424535,2023-04-28,97.63402216232508,212.65618936218368,-115.02216719985859,2023-05-01,-79.48748368727054,-98.41621819358149,18.928734506310946,False
2Q23,2023-07-23,AMC,2023-07-24,2023-07-21,146.41943734015283,75.59900690595222,70.8204304342006,2023-07-24,197.23990169512763,185.99697183148044,11.24292986364718,2023-07-25,45.72982326041419,122.73839389913333,-77.00857063871914,False
3Q23,2023-10-27,BMO,2023-10-27,2023-10-26,-71.85475075383363,-116.65882906673342,44.80407831289978,2023-10-27,-672.0516962843303,-130.73650715511786,-541.3151891292125,2023-10-30,120.5403533079319,-34.78807659300842,155.3284299009403,False
4Q23,2024-02-02,BMO,2024-02-02,2024-02-01,31.201248049921304,-59.800536186376036,91.00178423629734,2024-02-02,294.1375346541375,-95.26418454131047,389.401719195448,2024-02-05,5.911718339464134,-51.91233131476269,57.824049654226826,False
1Q24,2024-04-26,BMO,2024-04-26,2024-04-25,104.54239775020025,48.38927530788006,56.15312244232018,2024-04-26,36.90706679573941,-45.1016703513889,82.00873714712831,2024-04-29,26.52359997588949,31.27114123931718,-4.747541263427691,False
2Q24,2024-08-02,BMO,2024-08-02,2024-08-01,-489.1880102199786,-224.1856229886019,-265.0023872313767,2024-08-02,-266.67540296160365,-202.64541707334936,-64.02998588825426,2024-08-05,-261.86469202288845,-148.26048680911862,-113.60420521376979,False
3Q24,2024-11-01,BMO,2024-11-01,2024-10-31,52.00945626477438,151.80912773991184,-99.79967147513747,2024-11-01,285.5798951753807,-113.16070639562571,398.74060157100644,2024-11-04,58.79662899327176,202.0663568206258,-143.26972782735405,False
4Q24,2025-01-31,BMO,2025-01-31,2025-01-30,40.465026655533975,6.10256780822982,34.362458847304154,2025-01-31,-456.1156601842375,-327.1552554935573,-128.96040469068026,2025-02-03,10.0542931831904,-3.06069676395726,13.11498994714766,False
1Q25,2025-05-02,BMO,2025-05-02,2025-05-01,14.69939732470893,156.6429010500654,-141.94350372535646,2025-05-02,164.39160428592504,47.99089123163158,116.40071305429345,2025-05-05,-216.6064981949456,-323.89560765007695,107.28910945513134,False
2Q25,2025-08-01,BMO,2025-08-01,2025-07-31,-125.03256056264789,-104.44845140836901,-20.58410915427888,2025-08-01,-15.826958586123707,-204.96871354508528,189.14175495896157,2025-08-04,-23.778071334215056,-35.330715424589876,11.55264409037482,False
3Q25,2025-10-31,BMO,2025-10-31,2025-10-30,-101.86976144422877,-53.748111406048295,-48.121650038180476,2025-10-31,273.5799895779034,56.991980607313366,216.58800897059007,2025-11-03,-233.3248795333509,-61.209338440687546,-172.11554109266336,False
4Q25,2026-01-30,BMO,2026-01-30,2026-01-29,74.14817866180145,150.7651490722659,-76.61697041046445,2026-01-30,333.5475202990823,50.85327607202706,282.69424422705526,2026-02-02,-162.2385528547199,-290.43923542546145,128.20068257074158,False
1Q26,2026-05-01,BMO,2026-05-01,2026-04-30,56.705857871188755,-24.974936115957913,81.68079398714667,2026-05-01,-138.63742175779902,-126.79724495717748,-11.840176800621549,2026-05-04,86.55510675129818,189.8365690072219,-103.28146225592371,False
2Q26,2026-07-31,BMO,2026-07-31,2026-07-30,23.454602314185724,16.918855989429993,6.535746324755731,2026-07-31,235.03717955384528,120.45012945569677,114.58705009814851,2026-08-03,-185.4392115023118,-164.74961201797234,-20.689599484339446,False
