fq_label,announce_date,timing,t0,tm1_date,tm1_abs,tm1_bench,tm1_rel,t0_date,t0_abs,t0_bench,t0_rel,tp1_date,tp1_abs,tp1_bench,tp1_rel,timing_flag
3Q23,2023-11-02,BMO,2023-11-02,2023-11-01,-179.29292929292905,-86.05635878511153,-93.23657050781753,2023-11-02,458.5583269049454,313.72572537550525,144.8326015294401,2023-11-03,-186.03507621701377,-69.64368947959554,-116.39138673741823,False
4Q23,2024-02-08,BMO,2024-02-08,2024-02-07,71.73601147776098,2.5972309181916398,69.13878055956934,2024-02-08,140.6695156695159,110.94410500663709,29.72541066287882,2024-02-09,-240.56189640035197,-159.738483591082,-80.82341280926997,False
1Q24,2024-05-02,BMO,2024-05-02,2024-05-01,-101.89460277025941,-193.23186090970123,91.33725813944181,2024-05-02,-168.0875020106165,68.92056199266561,-237.00806400328213,2024-05-03,-1.6359918200403722,-6.300040870644397,4.664049050604024,False
2Q24,2024-08-01,BMO,2024-08-01,2024-07-31,117.36875625511844,89.6551303036026,27.713625951515837,2024-08-01,-252.69784172661903,-271.4836566872738,18.785814960654776,2024-08-02,-241.71971584094564,-207.636554497481,-34.08316134346466,False
3Q24,2024-10-31,BMO,2024-10-31,2024-10-30,64.5035183737308,-0.7974925432006064,65.3010109169314,2024-10-31,637.0168964847545,34.807639695915825,602.2092567888386,2024-11-01,-155.19444951615836,-25.00583745731788,-130.18861205884048,False
4Q24,2025-02-06,BMO,2025-02-06,2025-02-05,-36.786637502486116,-39.2002888597891,2.41365135730298,2025-02-06,-26.94341882047646,-130.08081275867278,103.13739393819633,2025-02-07,-158.09485691414827,-17.13695752615574,-140.95789938799254,False
1Q25,2025-05-08,BMO,2025-05-08,2025-05-07,9.12929362090642,-63.17272598341228,72.3020196043187,2025-05-08,126.55341466195402,305.16838908501853,-178.61497442306452,2025-05-09,-25.89506867822444,130.10947464577603,-156.00454332400048,False
2Q25,2025-08-07,BMO,2025-08-07,2025-08-06,-9.656652360515716,-80.41084233278673,70.754189972271,2025-08-07,-54.773923316507876,-11.699009276439298,-43.07491404006858,2025-08-08,141.46868250539902,91.94000417263793,49.52867833276109,False
3Q25,2025-11-06,BMO,2025-11-06,2025-11-05,-23.88806734159865,-65.93076122860332,42.04269388700466,2025-11-06,-232.6111744583814,92.85079581435163,-325.4619702727331,2025-11-07,136.58650478636457,173.56252874367817,-36.976023957313586,False
4Q25,2026-02-05,BMO,2026-02-05,2026-02-04,255.45705843103673,304.5522049375986,-49.09514650656189,2026-02-05,-242.5876010781669,-198.9182358776611,-43.66936520050581,2026-02-06,251.47647170889798,160.57398740894382,90.90248429995417,False
1Q26,2026-04-30,BMO,2026-04-30,2026-04-29,316.11969111969177,270.7292967779442,45.39039434174753,2026-04-30,-192.59259259259198,24.884753976798237,-217.47734656939022,2026-05-01,-205.91508983940244,-113.3417113408568,-92.57337849854562,False
2Q26,2026-08-06,BMO,2026-08-06,2026-08-05,-245.887739528573,-307.523318235595,61.63557870702198,2026-08-06,149.51321279554895,222.00294810869624,-72.48973531314728,2026-08-07,72.79890373415476,-94.31753504676065,167.11643878091542,False
